DEPTH,RHOB,DT,GR,AI,AIR,PHIE,label
801.15,2070.5417,387.2361,34.8374,5346988.5,-165963.8438,0.2534,1
801.3,2099.1738,400.6475,34.647,5239746.0,-165963.8438,0.2532,1
801.45,2118.7605,414.8724,34.632,5107387.0,-165963.8438,0.2531,1
801.6,2159.2632,418.3354,34.1285,5161518.0,-165963.8438,0.2529,1
801.75,2182.0349,430.256,33.7581,5071840.5,-165963.8438,0.2527,1
801.9,2169.5952,443.4191,33.7159,4893541.0,-165963.8438,0.2525,1
802.05,2172.4668,435.3579,33.3964,4990571.0,-165963.8438,0.2523,1
802.2,2176.1509,398.6319,31.2605,5467002.0,-165963.8438,0.2522,1
802.35,2156.1245,392.9592,30.1159,5486946.5,-165963.8438,0.252,1
802.5,2155.481,399.1257,29.9484,5400763.0,-165963.8438,0.2518,1
802.65,2159.0964,422.5573,28.5495,5113397.0,-165963.8438,0.2516,1
802.8,2143.3889,431.0186,28.1705,4972964.5,-165963.8438,0.2514,1
802.95,2133.6514,434.8505,28.6241,4906737.5,-165963.8438,0.2513,1
803.1,2124.6182,437.0585,29.721,4861206.5,-165963.8438,0.2512,1
803.25,2109.7324,436.0186,30.9355,4838613.5,-165963.8438,0.251,1
803.4,2066.769,437.1278,33.6962,4728235.0,-165963.8438,0.2508,1
803.55,2051.9302,436.6942,35.5311,4698798.5,-165963.8438,0.2506,1
803.7,2058.6646,433.5307,37.1356,4748729.5,-165963.8438,0.2504,1
803.85,2071.1741,433.7057,38.6447,4775518.0,-165963.8438,0.2503,1
804.0,2096.0466,435.7523,39.1301,4810127.0,-172250.3906,0.2501,1
804.15,2128.1887,437.6301,39.1301,4862930.0,-201627.6562,0.2499,1
804.3,2134.0232,438.2199,39.1292,4869752.0,-217033.5625,0.2497,1
804.45,2124.5967,436.9162,38.0333,4862714.5,-217033.5625,0.2496,1
804.6,2129.9338,431.6012,37.0987,4935507.5,-217033.5625,0.2494,1
804.75,2144.8445,430.2285,36.3591,4985373.5,-217033.5625,0.2492,1
804.9,2161.4609,435.8275,35.8857,4959621.5,-217033.5625,0.249,1
805.05,2176.9126,438.8924,35.8857,4960026.5,-217033.5625,0.2488,1
805.2,2183.3,437.4559,36.8675,4990936.5,-217033.5625,0.2487,1
805.35,2181.8196,432.4926,37.7971,5045138.5,-217033.5625,0.2485,1
805.5,2187.2158,431.5955,37.9041,5067899.5,-217033.5625,0.2483,1
805.65,2187.7471,436.4236,37.9159,5013029.0,-217033.5625,0.2481,1
805.8,2168.7563,439.6646,37.5898,4932932.0,-217033.5625,0.248,1
805.95,2137.8918,442.7061,37.2237,4829321.5,-217033.5625,0.2478,1
806.1,2112.8787,434.2177,36.3183,4869459.5,-217033.5625,0.2476,1
806.25,2114.301,404.1538,35.2369,5244520.5,-217033.5625,0.2474,1
806.4,2115.687,376.2096,35.2369,5624504.0,-217033.5625,0.2472,1
806.55,2074.6978,368.5474,35.2369,5629050.0,-217033.5625,0.2471,1
806.7,2000.8937,368.1147,35.2369,5436033.5,-217033.5625,0.2469,1
806.85,1957.394,384.0179,34.6272,5110323.5,-217033.5625,0.2467,1
807.0,1934.6425,418.2471,32.56,4629505.0,-217033.5625,0.2465,1
807.15,1914.5085,441.2507,30.7541,4341381.5,-217033.5625,0.2463,1
807.3,1900.5133,458.0703,30.7541,4149149.5,-217033.5625,0.2462,1
807.45,1868.4359,462.8305,30.8477,4037361.0,-217033.5625,0.246,1
807.6,1836.7627,465.9285,31.8779,3942272.5,-217033.5625,0.2458,1
807.75,1849.8467,461.5808,34.8972,4007751.5,-217033.5625,0.2457,1
807.9,1870.1681,459.6636,37.6417,4068548.5,-217033.5625,0.2455,1
808.05,1904.4059,463.8643,39.7831,4105307.25,-215278.9688,0.2453,1
808.2,1977.6318,466.6587,41.7687,4237884.0,-194663.9688,0.2452,1
808.35,1997.8745,464.4598,41.8141,4301690.0,-136678.9531,0.245,1
808.5,2033.4237,457.9749,41.8702,4440950.5,-136678.9531,0.2448,1
808.65,2042.5155,443.1686,41.8702,4608996.5,-136678.9531,0.2446,1
808.8,2052.4585,438.8706,41.8445,4676685.5,-136678.9531,0.2444,1
808.95,2057.1855,438.3263,41.6675,4693273.0,-136678.9531,0.2443,1
809.1,2065.3259,439.7149,41.6675,4696979.0,-136678.9531,0.2441,1
809.25,2078.5229,443.5529,41.8391,4686080.5,-136678.9531,0.2439,1
809.4,2093.9001,442.7525,43.8076,4729307.0,-136678.9531,0.2437,1
809.55,2097.4346,438.6219,43.8076,4781962.0,-136678.9531,0.2435,1
809.7,2112.9175,431.309,43.7633,4898946.0,-136678.9531,0.2434,1
809.85,2127.5791,422.4417,42.4779,5036382.5,-136678.9531,0.2432,1
810.0,2104.0,420.2818,42.2585,5006165.0,-136678.9531,0.243,1
810.15,2111.0,420.4974,42.2585,5020245.5,-136678.9531,0.2428,1
810.3,2119.7839,425.4821,42.2585,4982081.0,-136678.9531,0.2426,1
810.45,2125.8958,437.2487,43.6559,4862091.5,-136678.9531,0.2425,1
810.6,2120.6643,442.6238,43.7035,4791157.5,-136678.9531,0.2423,1
810.75,2112.9309,444.5359,43.7035,4753126.5,-136678.9531,0.2421,1
810.9,2102.0979,444.956,43.5057,4724284.0,-136678.9531,0.2419,1
811.05,2113.8958,442.4058,43.4885,4778216.0,-136678.9531,0.2417,1
811.2,2130.5425,439.756,43.4675,4844870.0,-136678.9531,0.2416,1
811.35,2157.394,440.0264,43.4648,4902865.0,-136678.9531,0.2414,1
811.5,2167.4866,441.4153,43.7478,4910311.0,-136678.9531,0.2412,1
811.65,2173.9768,444.1598,45.3273,4894599.5,-136678.9531,0.241,1
811.8,2169.0479,442.9988,48.2973,4896287.5,-136678.9531,0.2408,1
811.95,2205.1677,436.3128,49.4578,5054645.0,-136678.9531,0.2407,1
812.1,2235.9165,432.7027,49.601,5167422.5,-136678.9531,0.2405,1
812.25,2260.0916,429.5141,49.601,5262108.0,-63755.1016,0.2403,1
812.4,2263.9043,424.398,50.5551,5334552.5,52040.4453,0.2413,1
812.55,2265.2673,420.9001,51.2841,5382013.5,81877.4375,0.2405,1
812.7,2273.823,418.8352,51.429,5428964.5,81877.4375,0.2352,1
812.85,2274.9446,421.2745,53.8117,5400266.5,81877.4375,0.2344,1
813.0,2281.2046,424.8512,54.7681,5369455.0,81877.4375,0.2305,1
813.15,2274.9128,426.3551,54.7681,5335736.5,81877.4375,0.2344,1
813.3,2272.4338,427.4701,53.5909,5316013.5,81877.4375,0.236,1
813.45,2265.1221,430.122,53.0026,5266360.0,81877.4375,0.2406,1
813.6,2257.6228,432.2836,52.6526,5222573.5,81877.4375,0.2452,1
813.75,2256.2681,433.0537,52.45,5210134.5,81877.4375,0.2461,1
813.9,2251.2192,433.1996,52.7816,5196725.5,81877.4375,0.2492,1
814.05,2251.6919,433.7161,53.345,5191624.0,81877.4375,0.2489,3
814.2,2253.9331,433.8224,53.5859,5195521.5,81877.4375,0.2475,3
814.35,2250.3462,434.486,56.179,5179358.0,81877.4375,0.2498,3
814.5,2247.6934,435.5992,58.4712,5160008.0,81877.4375,0.2515,3
814.65,2257.2708,435.6038,58.6448,5181956.5,81877.4375,0.2455,3
814.8,2263.5132,435.2401,59.1831,5200607.5,81877.4375,0.2416,3
814.95,2257.9307,435.5732,59.7068,5183824.0,81877.4375,0.245,3
815.1,2272.6531,436.4576,59.3588,5206996.5,81877.4375,0.2358,3
815.25,2288.1926,437.826,58.574,5226303.0,81877.4375,0.2261,3
815.4,2284.1445,439.3554,57.819,5198859.5,81877.4375,0.2287,3
815.55,2281.4175,440.3222,56.7887,5181255.5,81877.4375,0.2304,3
815.7,2286.9111,440.3901,55.7614,5192947.5,81877.4375,0.2269,3
815.85,2302.9426,439.727,55.2222,5237212.5,81877.4375,0.2169,3
816.0,2299.2627,438.2813,54.6454,5246107.0,81877.4375,0.2192,3
816.15,2289.6116,436.3587,54.6431,5247081.0,81877.4375,0.2252,3
816.3,2279.1602,435.016,54.1255,5239277.5,105058.7656,0.2318,3
816.45,2274.1667,432.6551,53.1591,5256319.0,181023.5625,0.2349,3
816.6,2279.2312,431.9775,53.1591,5276272.0,247651.0,0.2317,3
816.7501,2281.8308,432.1004,53.2009,5280787.5,247651.0,0.2301,3
816.9,2280.4253,431.539,53.3127,5284417.5,247651.0,0.231,3
817.05,2276.5815,430.3768,53.3419,5289728.0,247651.0,0.2334,3
817.2,2255.1345,429.1455,53.3419,5254940.0,247651.0,0.2468,3
817.35,2245.8167,426.9433,53.0908,5260209.0,247651.0,0.2526,3
817.5001,2263.1223,428.2463,51.5575,5284612.0,247651.0,0.2418,3
817.65,2277.9197,430.0995,48.9461,5296284.0,247651.0,0.2325,3
817.8,2274.8093,431.7218,48.9461,5269155.0,247651.0,0.2345,3
817.95,2265.5137,431.3388,48.9838,5252277.5,247651.0,0.2403,3
818.1,2252.741,429.096,49.2699,5250043.0,247651.0,0.2483,3
818.2501,2251.0115,424.3115,49.8162,5305203.0,247651.0,0.2494,3
818.4,2269.9238,420.6206,49.8644,5396617.0,247651.0,0.2376,3
818.55,2261.6663,418.4098,49.7903,5405356.5,247651.0,0.2427,3
818.7,2229.0056,416.549,48.9065,5351126.5,247651.0,0.2632,3
818.85,2240.3069,416.3044,46.1023,5381414.0,247651.0,0.2561,3
819.0001,2248.9263,417.4681,46.0514,5387063.5,247651.0,0.2507,3
819.15,2243.4392,418.3181,45.9815,5363001.0,247651.0,0.2541,3
819.3,2227.9148,418.9125,45.3655,5318329.5,247651.0,0.2638,3
819.45,2235.812,419.6073,45.0799,5328344.0,247651.0,0.2588,3
819.6,2251.8999,420.0351,45.0799,5361218.5,247651.0,0.2488,3
819.7501,2246.6343,423.8073,45.0799,5301078.5,247651.0,0.2521,3
819.9,2253.9016,425.689,45.0799,5294714.5,247651.0,0.2475,3
820.05,2264.5654,430.114,45.2875,5265048.0,247651.0,0.2409,3
820.2,2272.1978,431.6746,45.2961,5263682.0,247651.0,0.2361,3
820.35,2259.1619,429.92,44.9768,5254839.5,247651.0,0.2442,3
820.5001,2265.5015,426.986,44.6111,5305829.5,247651.0,0.2403,3
820.65,2265.5745,425.1288,44.912,5329157.5,213749.0781,0.2403,3
820.8,2265.5879,427.2565,44.9516,5302662.5,209705.7188,0.2403,3
820.95,2252.7695,426.8669,46.3495,5277447.5,209703.8125,0.2483,3
821.1,2241.3176,426.8829,48.1727,5250428.0,209703.8125,0.2554,3
821.2501,2230.4304,427.2919,48.4641,5219926.5,209703.8125,0.2623,3
821.4,2228.7627,427.7543,48.4641,5210382.0,209703.8125,0.2632,3
821.55,2226.1592,428.6365,46.6695,5193590.5,209703.8125,0.2649,3
821.7,2229.7507,429.0113,43.705,5197416.0,209703.8125,0.2626,3
821.85,2242.0964,428.6223,42.1692,5230947.5,209703.8125,0.2549,3
822.0001,2245.4246,428.0611,41.3579,5245572.0,209703.8125,0.2529,3
822.15,2219.2026,428.517,39.3008,5178831.0,209703.8125,0.2693,3
822.3,2204.8032,430.095,38.62,5126350.5,209703.8125,0.2782,3
822.45,2195.1941,432.9246,38.62,5070714.5,209703.8125,0.2843,3
822.6,2190.6265,435.2711,39.0114,5032815.0,209703.8125,0.2871,3
822.7501,2197.4783,435.5511,40.0406,5045291.0,209703.8125,0.2829,3
822.9,2215.4148,433.0056,40.4526,5116542.0,209703.8125,0.2716,3
823.05,2221.7834,428.8656,40.4526,5180726.0,209703.8125,0.2677,3
823.2,2214.8323,427.4359,41.0621,5181675.5,209703.8125,0.272,3
823.35,2228.2173,428.9685,41.7083,5194313.0,209703.8125,0.2636,3
823.5001,2232.4146,431.0558,42.2433,5179001.0,209703.8125,0.261,3
823.65,2223.8005,433.735,43.6276,5127196.0,209703.8125,0.2664,3
823.8,2228.4629,435.6883,44.8124,5114800.0,209703.8125,0.2634,3
823.95,2238.2839,434.9585,45.0748,5146021.0,209703.8125,0.2573,3
824.1,2243.0806,432.0815,44.7604,5191442.0,209703.8125,0.2543,3
824.2501,2224.4092,429.6194,43.8338,5177566.0,209703.8125,0.266,3
824.4,2208.4114,429.0012,42.7321,5147797.0,209703.8125,0.276,3
824.55,2209.6758,429.5808,41.987,5143807.5,209703.8125,0.2752,3
824.7,2211.5747,431.0379,41.3565,5130817.5,147605.0312,0.274,3
824.85,2219.261,433.2671,40.8069,5122176.0,63990.5312,0.2692,3
825.0001,2221.3484,434.6147,40.3248,5111074.0,48271.4219,0.2679,3
825.15,2222.9351,434.9888,39.9004,5110321.0,48271.4219,0.2669,3
825.3,2234.2043,436.0384,40.2004,5123861.0,48271.4219,0.2598,3
825.45,2246.2051,436.7728,40.7943,5142726.0,48271.4219,0.2524,3
825.6,2255.6292,437.0945,41.4812,5160509.0,48271.4219,0.2465,3
825.7501,2259.114,436.6621,42.9249,5173596.0,48271.4219,0.2443,3
825.9,2261.6077,435.4373,44.2847,5193942.0,48271.4219,0.2428,3
826.05,2271.8948,434.123,44.7605,5233296.5,48271.4219,0.2363,3
826.2,2262.4275,433.7377,45.3,5216108.0,48271.4219,0.2423,3
826.35,2249.3467,432.6004,45.8543,5199592.0,48271.4219,0.2504,3
826.5001,2243.6772,431.8113,45.9736,5195968.5,48271.4219,0.254,3
826.65,2246.166,432.6181,46.331,5192030.0,48271.4219,0.2524,3
826.8,2247.137,432.63,47.383,5194129.0,48271.4219,0.2518,3
826.95,2256.916,432.8092,47.383,5214574.5,48271.4219,0.2457,3
827.1,2257.1528,432.6918,46.7994,5216532.5,48271.4219,0.2455,3
827.2501,2248.9492,432.2497,44.1551,5202892.5,48271.4219,0.2506,3
827.4,2255.3479,432.6141,42.4495,5213304.0,48271.4219,0.2466,3
827.55,2253.0483,433.4005,42.4495,5198552.5,48271.4219,0.2481,3
827.7,2240.7427,434.2629,42.635,5159873.0,48271.4219,0.2558,3
827.85,2234.137,433.701,43.8395,5151330.5,48271.4219,0.2599,3
828.0001,2249.3738,433.7169,44.9521,5186275.0,48271.4219,0.2504,3
828.15,2237.5374,434.3087,46.8047,5151965.5,48271.4219,0.2578,3
828.3,2237.2668,436.8734,47.0591,5121124.0,48271.4219,0.258,3
828.45,2228.9587,440.6805,48.0868,5058094.0,48271.4219,0.2631,3
828.6,2214.7556,446.9836,49.8338,4954900.0,48271.4219,0.272,3
828.7501,2222.26,450.2732,49.8338,4935359.0,44927.8672,0.2673,3
828.9,2229.9595,451.6406,49.8338,4937465.0,-50840.1719,0.2625,3
829.05,2248.998,451.5308,49.8338,4980829.5,-57749.8867,0.2506,3
829.2,2244.2998,450.8078,49.8338,4978396.5,-57749.8867,0.2536,3
829.35,2234.4341,449.7668,49.8175,4967983.5,-57749.8867,0.2597,3
829.5001,2242.3264,448.3373,49.8173,5001431.0,-57749.8867,0.2548,3
829.65,2238.1179,446.9149,49.8173,5007929.5,-57749.8867,0.2575,3
829.8,2217.2656,450.4824,48.6051,4922030.5,-57749.8867,0.2705,3
829.95,2203.6531,453.9649,47.6155,4854274.5,-57749.8867,0.2789,3
830.1,2192.262,463.7638,45.9966,4727365.5,-57749.8867,0.286,3
830.2501,2218.4277,463.1848,45.106,4789541.5,-57749.8867,0.2698,3
830.4,2221.3755,457.345,44.83,4857214.5,-57749.8867,0.2679,3
830.55,2209.1797,443.7235,44.5713,4979293.0,-57749.8867,0.2755,3
830.7,2216.261,434.9878,44.7602,5095271.0,-57749.8867,0.2711,3
830.85,2224.5308,434.2447,44.9764,5122756.5,-57749.8867,0.2659,3
831.0001,2218.0747,435.3141,44.844,5095358.5,-57749.8867,0.2699,3
831.15,2229.3748,437.0092,45.189,5101425.5,-57749.8867,0.2628,3
831.3,2228.6238,437.0495,45.9566,5099247.0,-57749.8867,0.2633,3
831.45,2228.6165,436.2611,46.1522,5108451.5,-57749.8867,0.2633,3
831.6,2224.2944,435.2086,45.8771,5110869.5,-57749.8867,0.2661,3
831.7501,2215.7207,435.3081,46.0517,5090012.0,-57749.8867,0.2715,3
831.9,2213.4565,437.1165,46.1522,5063796.0,-57749.8867,0.2729,3
832.05,2196.4666,439.3945,46.2085,4998941.5,-57749.8867,0.2835,3
832.2,2193.8647,441.1498,46.014,4973061.5,-57749.8867,0.2851,3
832.35,2208.0691,442.6491,46.1259,4988287.5,-57749.8867,0.2762,3
832.5001,2222.7327,443.6786,46.0247,5009773.0,-57749.8867,0.2671,3
832.65,2221.6699,445.0807,45.4787,4991648.5,-57749.8867,0.2677,3
832.8,2221.8584,447.0641,44.4545,4969901.0,-55085.125,0.2676,3
832.95,2221.9988,447.6837,42.9211,4963322.0,-51225.4688,0.2675,3
833.1,2217.8425,446.5108,42.225,4967060.5,-49773.4883,0.2701,3
833.2501,2212.157,444.2266,42.225,4979818.0,-49773.4883,0.2736,3
833.4,2231.2749,443.1139,42.233,5035436.5,-49773.4883,0.2617,3
833.55,2242.168,443.5424,42.2394,5055151.5,-49773.4883,0.2549,3
833.7,2238.3848,444.5765,42.7967,5034874.5,-49773.4883,0.2572,3
833.85,2239.6396,447.1017,43.0758,5009331.0,-49773.4883,0.2565,3
834.0001,2236.3677,448.1971,42.9892,4989701.5,-49773.4883,0.2585,3
834.15,2233.5579,447.3879,43.1387,4992441.5,-49773.4883,0.2603,3
834.3,2226.1875,447.2101,43.2168,4977941.0,-49773.4883,0.2649,3
834.45,2218.3809,446.8787,43.8318,4964170.0,-49773.4883,0.2698,3
834.6,2224.2373,446.439,45.2616,4982183.0,-49773.4883,0.2661,3
834.7501,2237.7197,445.936,46.2926,5018043.0,-49773.4883,0.2577,3
834.9,2241.3701,445.1112,46.2926,5035511.5,-49773.4883,0.2554,3
835.05,2230.1785,443.9124,45.7701,5023921.5,-49773.4883,0.2624,3
835.2,2217.1658,442.7277,44.8169,5007930.5,-49773.4883,0.2705,3
835.35,2196.9165,442.0284,44.6806,4970079.5,-49773.4883,0.2832,3
835.5001,2200.7092,442.7039,44.7503,4971061.0,-49773.4883,0.2808,3
835.65,2208.2788,444.2065,45.1552,4971290.5,-49773.4883,0.2761,3
835.8,2210.8887,445.3998,45.7281,4963839.5,-49773.4883,0.2745,3
835.95,2220.3726,446.8546,45.7281,4968839.5,-49773.4883,0.2685,3
836.1,2245.9653,448.7255,45.6857,5005235.5,-49773.4883,0.2525,3
836.2501,2235.9041,449.8094,45.5026,4970760.5,-49773.4883,0.2588,3
836.4,2210.8398,448.7303,44.9224,4926860.0,-49773.4883,0.2745,3
836.55,2192.9419,447.667,43.3773,4898607.0,-49773.4883,0.2857,3
836.7,2197.7444,446.5547,42.1951,4921584.5,-47804.5781,0.2827,3
836.85,2215.9895,445.1072,41.803,4978590.5,-31996.3516,0.2712,3
837.0001,2235.0208,443.5672,41.0202,5038750.0,2603.3015,0.2593,3
837.15,2237.0186,442.3951,41.063,5056586.0,2603.3015,0.2581,3
837.3,2213.8728,440.5441,41.2989,5025315.0,2603.3015,0.2726,3
837.45,2211.8052,440.5474,41.3157,5020580.0,2603.3015,0.2739,3
837.6,2226.0505,441.1425,41.4532,5046112.5,2603.3015,0.265,3
837.7501,2222.5613,442.7704,41.7085,5019678.0,2603.3015,0.2671,3
837.9,2225.0349,444.8613,43.2235,5001637.0,2603.3015,0.2656,3
838.05,2221.2434,444.7735,44.5144,4994101.5,2603.3015,0.268,3
838.2,2213.0752,444.9845,44.831,4973376.0,2603.3015,0.2731,3
838.35,2210.2664,443.8871,44.9698,4979343.5,2603.3015,0.2748,3
838.5001,2216.3845,444.1164,45.561,4990549.0,2603.3015,0.271,3
838.65,2228.5,446.4085,46.014,4992064.5,2603.3015,0.2634,3
838.8,2216.5781,447.6542,46.2809,4951542.0,2603.3015,0.2709,3
838.95,2201.7996,448.8876,46.2854,4905016.5,2603.3015,0.2801,3
839.1,2212.4414,448.6194,46.628,4931666.5,2603.3015,0.2735,3
839.2501,2227.3909,449.2346,47.2896,4958189.0,2603.3015,0.2641,3
839.4,2206.2266,450.995,47.4028,4891930.0,2603.3015,0.2773,3
839.55,2211.3501,452.1998,47.6865,4890205.0,2603.3015,0.2742,3
839.7,2242.8352,452.6217,48.6936,4955204.0,2603.3015,0.2545,3
839.85,2253.804,452.8116,48.8102,4977353.5,2603.3015,0.2476,3
840.0001,2228.531,452.6102,47.8588,4923726.5,2603.3015,0.2634,3
840.15,2212.8965,452.159,47.7128,4894063.0,2603.3015,0.2732,3
840.3,2201.8804,451.0099,47.1213,4882107.0,2603.3015,0.2801,3
840.45,2207.7478,449.603,46.9732,4910456.5,2603.3015,0.2764,3
840.6,2234.7078,448.2047,46.9663,4985951.0,2603.3015,0.2595,3
840.7501,2235.4138,446.6092,45.0576,5005303.5,2603.3015,0.2591,3
840.9,2254.9978,445.4216,44.3366,5062647.0,22600.9141,0.2469,3
841.05,2250.7009,444.4937,44.0103,5063507.5,31153.1348,0.2495,3
841.2,2247.5667,443.494,43.9238,5067869.0,31965.9277,0.2515,3
841.35,2240.7871,442.8566,44.1765,5059845.0,31965.9277,0.2557,3
841.5001,2230.8169,442.3964,44.0266,5042571.5,31965.9277,0.262,3
841.65,2245.0439,441.6432,44.4701,5083419.0,31965.9277,0.2531,3
841.8,2243.4678,440.7221,44.719,5090427.0,31965.9277,0.2541,3
841.95,2245.9592,439.6685,44.719,5108323.0,31965.9277,0.2525,3
842.1,2239.8447,438.8342,44.719,5104069.5,31965.9277,0.2563,3
842.2501,2224.3943,439.1223,44.719,5065568.0,31965.9277,0.266,3
842.4,2221.2307,440.2909,44.5885,5044921.0,31965.9277,0.268,3
842.55,2228.8762,440.2045,44.2878,5063295.0,31965.9277,0.2632,3
842.7,2231.1223,439.8799,44.1399,5072117.5,31965.9277,0.2618,3
842.85,2223.9739,439.0989,44.1399,5064853.5,31965.9277,0.2662,3
843.0001,2214.9163,437.4763,44.874,5062941.5,31965.9277,0.2719,3
843.15,2212.6758,438.2257,45.4824,5049214.5,31965.9277,0.2734,3
843.3,2196.1328,439.3055,45.4955,4999078.5,31965.9277,0.2837,3
843.45,2182.804,438.4582,45.5079,4978382.0,31965.9277,0.292,3
843.6,2194.613,438.4098,45.2023,5005832.5,31965.9277,0.2846,3
843.7501,2201.0647,441.1293,44.7364,4989777.0,31965.9277,0.2805,3
843.9,2203.8967,443.9914,44.5824,4963818.0,31965.9277,0.2788,3
844.05,2210.2664,444.9089,44.2925,4967914.0,31965.9277,0.2749,3
844.2,2207.3018,444.4979,44.1904,4965847.0,31965.9277,0.2767,3
844.35,2216.3904,440.6291,44.7352,5030557.5,31965.9277,0.271,3
844.5001,2234.0168,435.4895,45.6942,5129961.0,31965.9277,0.26,3
844.65,2229.363,432.8511,47.1408,5150415.0,31965.9277,0.2629,3
844.8,2222.7444,431.5868,47.6851,5150167.5,31812.0664,0.2671,3
844.95,2220.8667,430.9768,47.7999,5153100.0,30967.7148,0.2682,3
845.1,2221.4553,431.2313,47.8658,5151431.5,29841.6914,0.2678,3
845.2501,2220.9653,431.8323,47.8658,5143117.0,29841.6914,0.2681,3
845.4,2221.7378,432.2905,47.447,5139475.5,29841.6914,0.2676,3
845.55,2211.0571,433.2966,46.3263,5102877.5,29841.6914,0.2743,3
845.7,2214.4736,434.4275,46.089,5097451.0,29841.6914,0.2722,3
845.85,2220.624,435.2501,46.0142,5101949.0,29841.6914,0.2683,3
846.0001,2225.1357,435.9567,45.9639,5104029.0,29841.6914,0.2655,3
846.15,2226.4316,436.4366,45.7928,5101385.5,29841.6914,0.2647,3
846.3,2225.2495,436.403,45.8639,5099066.5,29841.6914,0.2655,3
846.45,2233.7666,437.1221,46.1609,5110184.0,29841.6914,0.2602,3
846.6,2228.0774,439.1659,46.1643,5073506.5,29841.6914,0.2637,3
846.7501,2207.7488,442.1148,46.16,4993659.5,29841.6914,0.2764,3
846.9,2200.7253,444.7516,46.16,4948213.5,29841.6914,0.2808,3
847.05,2206.2979,444.3562,46.0771,4965158.5,29841.6914,0.2774,3
847.2,2206.4829,443.2011,45.4294,4978518.0,29841.6914,0.2772,3
847.35,2217.5469,442.7083,45.4338,5009043.0,29841.6914,0.2702,3
847.5001,2234.9375,443.6701,45.5269,5037398.5,29841.6914,0.2594,3
847.65,2229.605,446.0635,46.1153,4998421.0,29841.6914,0.2628,3
847.8,2223.5391,449.5983,46.1153,4945632.0,29841.6914,0.2665,3
847.95,2221.9062,454.2501,46.1075,4891372.5,29841.6914,0.2675,3
848.1,2229.7107,453.3427,45.5353,4918377.5,29841.6914,0.2627,3
848.2501,2255.3999,452.2362,45.5353,4987216.5,29841.6914,0.2466,3
848.4,2243.26,451.5099,45.5353,4968351.5,29841.6914,0.2542,3
848.55,2222.1238,450.9031,45.5353,4928160.5,29841.6914,0.2674,3
848.7,2239.2322,449.6928,48.4086,4979477.5,29841.6914,0.2567,3
848.85,2228.7141,448.3213,48.6133,4971240.5,29841.6914,0.2633,3
849.0001,2231.489,446.7779,48.6179,4994634.5,17875.3301,0.2616,3
849.15,2236.4268,446.3197,48.5549,5010819.0,10385.2461,0.2585,3
849.3,2216.5015,447.5809,48.5484,4952203.0,9725.1602,0.271,3
849.45,2221.5898,450.4905,48.839,4931502.0,9725.1602,0.2678,3
849.6,2234.2229,452.4603,48.881,4937937.5,9725.1602,0.2598,3
849.7501,2243.8452,454.1688,50.4322,4940552.5,9725.1602,0.2538,3
849.9,2252.5779,455.9246,50.7274,4940681.0,9725.1602,0.2484,3
850.05,2233.7698,455.4046,51.4495,4905007.0,9725.1602,0.2601,3
850.2,2231.519,454.5594,51.6225,4909196.0,9725.1602,0.2615,3
850.35,2225.5486,452.9963,50.9302,4912951.5,9725.1602,0.2653,3
850.5001,2216.6807,450.2867,50.6125,4922835.5,9725.1602,0.2708,3
850.65,2220.9978,450.4472,48.9356,4930647.0,9725.1602,0.2681,3
850.8,2224.7993,451.7599,48.1008,4924745.0,9725.1602,0.2658,3
850.95,2234.675,453.4958,47.9962,4927657.0,9725.1602,0.2596,3
851.1,2231.4634,453.3734,47.75,4921906.0,9725.1602,0.2616,3
851.2501,2237.175,451.5848,47.6413,4954108.0,9725.1602,0.258,3
851.4,2231.1604,449.4234,47.6413,4964484.5,9725.1602,0.2617,3
851.55,2241.1074,448.7818,47.6826,4993754.0,9725.1602,0.2555,3
851.7,2235.8022,449.6374,47.7052,4972496.5,9725.1602,0.2589,3
851.85,2222.3557,451.1815,48.4672,4925672.0,9725.1602,0.2673,3
852.0001,2227.7473,451.7218,48.9473,4931684.5,9725.1602,0.2639,3
852.15,2232.4087,450.8497,48.9473,4951566.0,9725.1602,0.261,3
852.3,2227.3628,450.407,47.6262,4945224.0,9725.1602,0.2642,3
852.45,2216.7827,451.0081,46.501,4915194.0,9725.1602,0.2707,3
852.6,2212.7202,453.165,46.4082,4882862.5,9725.1602,0.2733,3
852.7501,2219.3953,456.7408,46.5164,4859246.5,9725.1602,0.2691,3
852.9,2223.8479,459.5346,47.1632,4839366.5,-814.1203,0.2664,3
853.05,2214.0579,461.272,47.9893,4799955.0,-17363.6211,0.2724,3
853.2,2206.1721,462.5594,48.3884,4769488.0,-24007.0645,0.2774,3
